iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
570,8994816,383.0,-6.1393,0.5523,31.8,0.419714,10.692935,52.787158,4.179362,0.0,1e-05,18959.0,99
580,9117696,389.4,-6.1397,0.5817,31.8,0.485037,10.723524,52.789844,4.105673,0.0,1e-05,19095.0,99
590,9240576,396.0,-6.127,0.533,31.6,0.410828,11.056771,52.792296,4.249436,0.0,1e-05,18616.0,99
600,9363456,402.5,-6.1302,0.5464,31.6,0.447207,10.454751,52.79548,4.252302,0.0,1e-05,18988.0,99
610,9486336,409.6,-6.128,0.6737,31.9,0.379961,11.204403,52.797571,4.177987,0.0,1e-05,17265.0,99
620,9609216,416.1,-6.1323,0.5584,31.7,0.411202,11.648911,52.800122,4.780802,0.0,1e-05,18934.0,99
630,9732096,422.5,-6.1398,0.5662,31.9,0.392775,10.762575,52.803231,4.139783,0.0,1e-05,18978.0,99
640,9854976,429.0,-6.126,0.538,31.7,0.370072,10.052209,52.806681,3.974375,0.0,1e-05,18998.0,99
650,9977856,435.5,-6.1294,0.5555,31.9,0.339782,10.964888,52.810062,4.188215,0.0,1e-05,18955.0,99
660,10100736,442.6,-6.099,0.6482,31.6,0.47459,11.697893,52.812101,4.245095,0.0,1e-05,17248.0,99
670,10223616,449.1,-6.1414,0.5548,31.8,0.420692,11.352979,52.815344,4.638433,0.0,1e-05,18986.0,99
680,10346496,455.7,-6.1168,0.5338,31.6,0.375125,11.533111,52.818412,4.962136,0.0,1e-05,18618.0,99
690,10469376,462.1,-6.1616,0.5949,32.2,0.394316,12.590394,52.820841,4.375521,0.0,1e-05,19072.0,99
700,10592256,468.6,-6.1386,0.5548,31.9,0.366169,11.758847,52.823998,4.591936,0.0,1e-05,19040.0,99
710,10715136,475.8,-6.0306,0.6751,30.5,0.390834,11.951173,52.82567,4.132352,0.0,1e-05,17136.0,99
720,10838016,482.2,-6.1343,0.5573,31.9,0.360653,11.642734,52.827709,4.195845,0.0,1e-05,18997.0,99
730,10960896,488.9,-6.1525,0.5595,32.2,0.491873,12.470041,52.830312,4.683728,0.0,1e-05,18493.0,99
740,11083776,495.3,-6.1461,0.5672,32.1,0.448885,12.143516,52.83284,4.340951,0.0,1e-05,18975.0,99
750,11206656,501.8,-6.144,0.5548,32.0,0.373646,11.497585,52.835602,4.169782,0.0,1e-05,19021.0,99
760,11329536,508.9,-6.1816,0.6976,33.0,0.42061,12.146859,52.837393,4.276249,0.0,1e-05,17260.0,99
770,11452416,515.4,-6.1419,0.5581,32.1,0.383509,12.661052,52.839873,4.55627,0.0,1e-05,19006.0,99
780,11575296,521.8,-6.1636,0.6002,32.4,0.411895,12.657812,52.84243,4.431879,0.0,1e-05,19083.0,99
790,11698176,528.3,-6.1503,0.5624,32.2,0.400987,12.652338,52.845526,4.419683,0.0,1e-05,19012.0,99
800,11821056,534.8,-6.1568,0.5908,32.4,0.357012,13.263356,52.848354,4.209096,0.0,1e-05,18970.0,99
810,11943936,541.9,-6.2086,0.6874,33.4,0.484868,12.973376,52.850204,4.541282,0.0,1e-05,17197.0,99
