iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
470,7766016,336.3,-5.5237,0.1153,16.1,-0.026983,0.004097,54.166024,0.012765,0.0,3.9506172839506166e-05,18319.0,37
480,7888896,343.1,-5.5012,0.1149,16.1,-0.027269,0.003974,54.115218,0.012422,0.0,3.9506172839506166e-05,18013.0,37
490,8011776,349.9,-5.4755,0.1067,16.1,-0.027346,0.003886,54.072568,0.01228,0.0,3.9506172839506166e-05,17995.0,37
500,8134656,356.9,-5.4564,0.1114,16.2,-0.027362,0.004101,54.016549,0.011836,0.0,3.9506172839506166e-05,17755.0,37
510,8257536,363.9,-5.513,0.3311,16.7,-0.02609,0.003291,53.98674,0.011723,0.0,3.9506172839506166e-05,17542.0,37
520,8380416,370.6,-5.4121,0.1051,16.1,-0.025386,0.00322,53.937519,0.011642,0.0,3.9506172839506166e-05,18269.0,37
530,8503296,377.8,-5.3899,0.1054,16.1,-0.025493,0.003502,53.881973,0.012021,0.0,3.9506172839506166e-05,16974.0,37
540,8626176,384.8,-5.3663,0.1018,16.1,-0.025682,0.003146,53.818786,0.011877,0.0,3.9506172839506166e-05,17625.0,37
550,8749056,391.7,-5.3437,0.1001,16.1,-0.02691,0.003119,53.770474,0.011376,0.0,3.9506172839506166e-05,17876.0,37
560,8871936,398.7,-5.395,0.3052,16.7,-0.027434,0.002817,53.739369,0.011331,0.0,3.9506172839506166e-05,17523.0,37
570,8994816,405.5,-5.3027,0.0981,16.2,-0.024292,0.002728,53.685629,0.011242,0.0,3.9506172839506166e-05,18158.0,37
580,9117696,412.3,-5.2799,0.0993,16.2,-0.025749,0.002877,53.622332,0.011659,0.0,3.9506172839506166e-05,18032.0,37
590,9240576,419.2,-5.2629,0.0974,16.2,-0.025531,0.002674,53.565179,0.011767,0.0,3.9506172839506166e-05,17737.0,37
600,9363456,426.0,-5.2415,0.0949,16.2,-0.026321,0.002361,53.499162,0.010534,0.0,3.9506172839506166e-05,18168.0,37
610,9486336,432.9,-5.2892,0.2919,16.7,-0.026075,0.002338,53.453404,0.010647,0.0,3.9506172839506166e-05,17724.0,37
620,9609216,439.6,-5.2064,0.0938,16.2,-0.025848,0.00246,53.386665,0.010809,0.0,3.9506172839506166e-05,18256.0,37
630,9732096,446.4,-5.1855,0.0922,16.2,-0.025415,0.002473,53.300678,0.010553,0.0,3.9506172839506166e-05,18142.0,37
640,9854976,453.2,-5.1672,0.0894,16.2,-0.024711,0.002354,53.234599,0.010667,0.0,3.9506172839506166e-05,18137.0,37
650,9977856,460.0,-5.1534,0.091,16.2,-0.02467,0.002222,53.154777,0.0096,0.0,3.9506172839506166e-05,18061.0,37
660,10100736,467.0,-5.1973,0.2689,16.7,-0.021617,0.002673,53.094618,0.010777,0.0,3.9506172839506166e-05,17610.0,37
670,10223616,473.8,-5.1263,0.0939,16.3,-0.02553,0.002099,53.026647,0.010401,0.0,3.9506172839506166e-05,18109.0,37
680,10346496,480.5,-5.1102,0.0901,16.3,-0.02564,0.002184,52.9383,0.010471,0.0,3.9506172839506166e-05,18189.0,37
690,10469376,487.3,-5.0957,0.0903,16.3,-0.024628,0.002082,52.859918,0.008892,0.0,3.9506172839506166e-05,18144.0,37
700,10592256,494.0,-5.0812,0.0884,16.3,-0.02349,0.001884,52.785229,0.009267,0.0,3.9506172839506166e-05,18267.0,37
710,10715136,501.0,-5.147,0.3055,17.0,-0.023012,0.002007,52.736673,0.010056,0.0,3.9506172839506166e-05,17565.0,37
720,10838016,508.3,-5.0684,0.0886,16.4,-0.024278,0.001942,52.658759,0.009624,0.0,3.9506172839506166e-05,16943.0,37
730,10960896,515.0,-5.0583,0.0876,16.5,-0.024848,0.001832,52.586081,0.010223,0.0,3.9506172839506166e-05,18153.0,37
740,11083776,521.8,-5.0496,0.0853,16.5,-0.023825,0.00193,52.495372,0.010091,0.0,3.9506172839506166e-05,18108.0,37
750,11206656,528.6,-5.0419,0.0888,16.6,-0.021744,0.001919,52.428837,0.010231,0.0,3.9506172839506166e-05,18158.0,37
760,11329536,535.7,-5.0895,0.2636,17.2,-0.024147,0.001911,52.373119,0.00972,0.0,3.9506172839506166e-05,17207.0,37
770,11452416,542.5,-5.0252,0.0931,16.7,-0.022301,0.001754,52.295531,0.009735,0.0,3.9506172839506166e-05,18075.0,37
780,11575296,549.3,-5.0177,0.0911,16.8,-0.022965,0.001721,52.208492,0.009462,0.0,3.9506172839506166e-05,18102.0,37
790,11698176,556.2,-5.0125,0.0924,16.9,-0.023766,0.001761,52.127077,0.00931,0.0,3.9506172839506166e-05,17819.0,37
800,11821056,563.0,-5.0075,0.0917,17.1,-0.024023,0.001791,52.050161,0.009498,0.0,3.9506172839506166e-05,18147.0,37
810,11943936,570.1,-5.061,0.2551,17.9,-0.023283,0.002024,52.001951,0.008911,0.0,3.9506172839506166e-05,17325.0,37
