iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
700,10592256,556.3,-6.1909,0.7132,30.3,0.558271,3.423589,52.95267,4.40095,0.0,1e-05,15535.0,188
710,10715136,564.9,-6.0878,0.7984,29.3,0.410392,3.493459,52.956561,4.243377,0.0,1e-05,14345.0,188
720,10838016,572.7,-6.2263,0.7294,30.7,0.386101,3.453731,52.960905,4.194464,0.0,1e-05,15790.0,188
730,10960896,580.4,-6.1689,0.7092,30.2,0.395504,3.495888,52.96563,4.298338,0.0,1e-05,15837.0,188
740,11083776,588.3,-6.1831,0.7097,30.2,0.36397,3.354495,52.970464,4.262206,0.0,1e-05,15709.0,188
750,11206656,596.0,-6.1789,0.7093,30.1,0.384323,3.272928,52.974402,4.280639,0.0,1e-05,15841.0,188
760,11329536,604.6,-6.0983,0.8044,29.4,0.383057,3.259124,52.977378,5.029509,0.0,1e-05,14281.0,188
770,11452416,612.4,-6.1886,0.7044,30.2,0.466973,3.518724,52.981634,4.326923,0.0,1e-05,15786.0,188
780,11575296,620.2,-6.19,0.7143,30.3,0.388981,3.47537,52.984999,4.278016,0.0,1e-05,15837.0,188
790,11698176,627.9,-6.1834,0.6933,30.1,0.359783,3.286708,52.989321,4.214546,0.0,1e-05,15802.0,188
800,11821056,635.8,-6.1741,0.7016,30.0,0.397284,3.182069,52.993356,4.274573,0.0,1e-05,15710.0,188
810,11943936,644.8,-6.0845,0.7771,29.0,0.4528,3.387297,52.996568,4.400178,0.0,1e-05,13552.0,188
