iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
550,8749056,529.7,-4.8122,0.1192,17.2,0.029551,0.005257,52.957363,2.278656,3.851343,1e-05,12824.0,191
560,8871936,539.2,-4.8585,0.1533,17.6,0.049512,0.006284,52.965661,1.94138,3.75399,1e-05,12951.0,191
570,8994816,548.5,-4.8698,0.1329,17.2,0.019855,0.006737,52.974953,2.087032,3.681971,1e-05,13127.0,191
580,9117696,558.0,-4.8939,0.1498,17.2,0.025105,0.008201,52.983609,2.183235,3.589208,1e-05,13018.0,191
590,9240576,567.6,-4.9103,0.1619,17.1,0.035252,0.009409,52.991446,2.109759,3.660974,1e-05,12783.0,191
600,9363456,577.0,-4.9043,0.1697,17.1,0.029822,0.007387,52.998631,1.988281,3.60966,1e-05,12957.0,191
610,9486336,586.7,-4.9226,0.2004,17.6,0.02781,0.007196,53.005861,2.018749,3.69046,1e-05,12786.0,191
620,9609216,596.0,-4.8891,0.1546,17.0,0.043695,0.0078,53.012264,2.058636,3.684673,1e-05,13158.0,191
630,9732096,605.4,-4.8928,0.1441,17.0,0.048566,0.007774,53.017658,1.785374,3.588822,1e-05,13049.0,191
640,9854976,614.9,-4.8864,0.1463,17.0,0.119377,0.007757,53.022641,1.577179,3.696027,1e-05,12954.0,191
650,9977856,624.4,-4.8722,0.1436,17.0,0.062029,0.007234,53.027714,1.550314,3.581858,1e-05,12900.0,191
660,10100736,634.0,-4.8863,0.184,17.5,0.039549,0.007744,53.03257,1.852556,3.554521,1e-05,12868.0,191
670,10223616,643.4,-4.8696,0.1315,16.9,0.038856,0.007567,53.036978,1.49893,3.710098,1e-05,13079.0,191
680,10346496,652.8,-4.8846,0.1394,16.8,0.040229,0.007367,53.042303,1.418276,3.66733,1e-05,13017.0,191
690,10469376,662.2,-4.8954,0.1388,16.8,0.031543,0.007417,53.047467,1.547987,3.755891,1e-05,13027.0,191
700,10592256,671.7,-4.9152,0.1433,16.8,0.057617,0.007803,53.051975,1.538705,3.764695,1e-05,12936.0,191
710,10715136,681.5,-4.9263,0.1976,16.6,0.066076,0.007975,53.056984,1.766948,3.696426,1e-05,12617.0,191
720,10838016,690.9,-4.9787,0.1603,17.0,0.045236,0.008912,53.062037,1.531055,3.740841,1e-05,13042.0,191
730,10960896,700.4,-5.0063,0.1641,17.1,0.041635,0.007798,53.06753,1.262645,3.709618,1e-05,12931.0,191
740,11083776,709.9,-5.0142,0.1608,17.1,0.039072,0.006701,53.072127,1.29803,3.682408,1e-05,12935.0,191
750,11206656,719.4,-5.0133,0.1535,17.1,0.031805,0.007655,53.076832,1.316291,3.659987,1e-05,12941.0,191
760,11329536,729.0,-5.0463,0.2192,17.8,0.070324,0.007005,53.081556,1.48805,3.60996,1e-05,12843.0,191
770,11452416,738.5,-4.9997,0.1497,17.2,0.030148,0.007221,53.08577,1.556422,3.59821,1e-05,12843.0,191
780,11575296,748.0,-4.9874,0.1431,17.3,0.03394,0.006614,53.090265,1.545866,3.511441,1e-05,12979.0,191
790,11698176,757.5,-4.9808,0.1406,17.3,0.030952,0.006633,53.094318,1.32612,3.516579,1e-05,12901.0,191
800,11821056,767.1,-4.9802,0.1384,17.4,0.057256,0.006646,53.097565,1.275969,3.597768,1e-05,12895.0,191
810,11943936,776.7,-5.0114,0.2084,18.0,0.052872,0.006086,53.100635,1.042059,3.760946,1e-05,12735.0,191
