iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
570,8994816,533.7,-4.929,0.1262,18.0,0.170642,0.009915,52.915751,1.412466,0.0,1e-05,13275.0,190
580,9117696,542.9,-4.9397,0.1295,17.9,0.184004,0.011012,52.920918,1.720188,0.0,1e-05,13321.0,190
590,9240576,552.2,-4.9535,0.131,17.9,0.182277,0.010372,52.925982,1.710525,0.0,1e-05,13296.0,190
600,9363456,561.4,-4.9707,0.1313,17.8,0.227289,0.011274,52.931278,1.885701,0.0,1e-05,13258.0,190
610,9486336,570.8,-5.0068,0.1825,17.8,0.194612,0.010645,52.936422,1.54208,0.0,1e-05,13101.0,190
620,9609216,580.1,-5.0336,0.1374,17.6,0.215785,0.011137,52.941794,2.075534,0.0,1e-05,13269.0,190
630,9732096,589.4,-5.073,0.1455,17.5,0.209152,0.011773,52.94732,2.324281,0.0,1e-05,13135.0,190
640,9854976,598.8,-5.1271,0.1456,17.6,0.223375,0.010728,52.953309,1.968629,0.0,1e-05,13169.0,190
650,9977856,608.1,-5.1738,0.1535,17.7,0.199813,0.011782,52.958578,2.162106,0.0,1e-05,13155.0,190
660,10100736,617.6,-5.2197,0.2185,18.3,0.203573,0.011329,52.963156,1.987482,0.0,1e-05,12868.0,190
670,10223616,626.9,-5.2005,0.1639,17.8,0.195543,0.01117,52.968426,2.220776,0.0,1e-05,13285.0,190
680,10346496,636.2,-5.2128,0.1679,17.9,0.207965,0.011508,52.973395,2.009766,0.0,1e-05,13204.0,190
690,10469376,645.5,-5.2073,0.1647,17.7,0.224244,0.011447,52.978799,2.207292,0.0,1e-05,13236.0,190
700,10592256,654.9,-5.2017,0.1554,17.5,0.222666,0.01089,52.984299,2.719559,0.0,1e-05,13086.0,190
710,10715136,664.3,-5.2565,0.2261,18.0,0.220924,0.011692,52.989469,1.991861,0.0,1e-05,13064.0,190
720,10838016,673.5,-5.2258,0.1571,17.4,0.228142,0.012339,52.994049,2.192475,0.0,1e-05,13347.0,190
730,10960896,682.8,-5.2294,0.1517,17.4,0.228791,0.012403,52.998975,2.319734,0.0,1e-05,13270.0,190
740,11083776,692.0,-5.2307,0.1528,17.4,0.248207,0.013167,53.003884,2.500139,0.0,1e-05,13287.0,190
750,11206656,701.4,-5.2532,0.1535,17.4,0.25393,0.012844,53.009521,2.613902,0.0,1e-05,13136.0,190
760,11329536,711.0,-5.2896,0.2277,17.8,0.209649,0.011989,53.013934,2.379433,0.0,1e-05,12777.0,190
770,11452416,720.2,-5.2558,0.1476,17.4,0.225057,0.013544,53.019728,2.577651,0.0,1e-05,13299.0,190
780,11575296,729.5,-5.2454,0.1452,17.4,0.229299,0.013681,53.02578,2.739161,0.0,1e-05,13210.0,190
790,11698176,738.8,-5.2383,0.1473,17.4,0.234444,0.015358,53.03161,3.04624,0.0,1e-05,13189.0,190
800,11821056,748.2,-5.223,0.1539,17.5,0.266632,0.017608,53.037749,3.276262,0.0,1e-05,13156.0,190
810,11943936,757.8,-5.2231,0.2268,17.8,0.228728,0.020208,53.043009,3.386717,0.0,1e-05,12745.0,190
