iteration,global_step,wall_time_s,reward_mean,reward_std,episode_length_mean,policy_loss,value_loss,entropy,approx_kl,aux_loss,learning_rate,fps,gpu_mem_mb
630,7741440,520.6,-4.614,0.0787,16.0,-0.0205,0.001452,53.304186,0.010233,0.0,2.6337448559670777e-05,15232.0,53
640,7864320,528.7,-4.6003,0.079,16.0,-0.021239,0.001336,53.245408,0.010025,0.0,2.6337448559670777e-05,15218.0,53
650,7987200,536.8,-4.5906,0.0794,16.0,-0.020318,0.001433,53.193933,0.009536,0.0,2.6337448559670777e-05,15268.0,53
660,8110080,545.3,-4.5906,0.147,16.0,-0.021081,0.001516,53.150144,0.009538,0.0,2.6337448559670777e-05,14435.0,53
670,8232960,553.3,-4.575,0.0778,16.0,-0.020037,0.001459,53.090365,0.009324,0.0,2.6337448559670777e-05,15372.0,53
680,8355840,561.4,-4.5664,0.0788,16.0,-0.020036,0.001567,53.027818,0.009834,0.0,2.6337448559670777e-05,15113.0,53
690,8478720,569.5,-4.5579,0.079,16.0,-0.021577,0.001451,52.967293,0.009986,0.0,2.6337448559670777e-05,15199.0,53
700,8601600,577.6,-4.5476,0.0781,16.0,-0.020103,0.001414,52.91483,0.009796,0.0,2.6337448559670777e-05,15187.0,53
710,8724480,586.1,-4.5535,0.1404,16.1,-0.020316,0.001453,52.87097,0.010005,0.0,2.6337448559670777e-05,14441.0,53
720,8847360,594.1,-4.5364,0.0784,16.0,-0.0205,0.001445,52.812194,0.009671,0.0,2.6337448559670777e-05,15316.0,53
730,8970240,602.2,-4.5279,0.0774,16.0,-0.020698,0.001344,52.76007,0.009656,0.0,2.6337448559670777e-05,15227.0,53
740,9093120,610.3,-4.5205,0.0766,16.0,-0.01911,0.001377,52.698495,0.009437,0.0,2.6337448559670777e-05,15184.0,53
750,9216000,618.5,-4.5155,0.0758,16.0,-0.018974,0.001286,52.650806,0.008313,0.0,2.6337448559670777e-05,14939.0,53
760,9338880,627.1,-4.5181,0.1313,16.1,-0.020342,0.001329,52.59241,0.00976,0.0,2.6337448559670777e-05,14376.0,53
770,9461760,635.1,-4.5032,0.0753,16.0,-0.018747,0.001283,52.531693,0.008883,0.0,2.6337448559670777e-05,15336.0,53
780,9584640,643.1,-4.4986,0.0756,16.0,-0.020396,0.001246,52.478602,0.009751,0.0,2.6337448559670777e-05,15240.0,53
790,9707520,651.5,-4.4922,0.0762,16.0,-0.020339,0.001372,52.420693,0.009543,0.0,2.6337448559670777e-05,14673.0,53
800,9830400,659.6,-4.4863,0.0757,16.0,-0.020153,0.001244,52.369793,0.009301,0.0,2.6337448559670777e-05,15224.0,53
810,9953280,668.1,-4.4872,0.1206,16.1,-0.018118,0.001365,52.326035,0.008375,0.0,2.6337448559670777e-05,14383.0,53
